Relationship_Status_Married,Relationship_Status_Single,Hometown_Clinton,Hometown_Franklin,Hometown_Lebanon,Hometown_Springfield,Hometown_Washington,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4,Gender,Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR3,VAR5,VAR6,VAR7,Attrition_rate
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0,3,20.0,2,29,2,5,6.0,3.0,3,0.7075,2,8,5,0.0001
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.0,3,2.0,2,65,0,2,4.0,4.0,4,0.7075,4,5,3,0.1257
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,53.0,4,25.0,1,24,1,1,6.0,2.0,3,0.7075,4,8,3,0.0045
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,25.0,5,6.0,2,40,1,4,4.0,5.0,3,-0.4537,4,5,3,0.2804
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,47.0,1,24.0,3,28,1,3,4.0,2.0,3,-1.615,2,8,1,0.0641
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24.0,4,5.0,2,69,1,4,2.0,3.0,3,-0.4537,3,7,3,0.1938
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,60.0,3,28.0,1,33,0,5,1.0,1.0,3,1.8688,3,6,2,0.0529
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,52.0,4,15.0,2,41,1,4,6.0,4.0,3,0.7075,4,7,1,0.0446
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,43.0,2,19.0,4,64,1,3,5.0,1.0,3,-0.4537,2,8,4,0.145
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,45.0,4,9.0,2,49,1,3,9.0,4.0,3,-0.4537,2,6,3,0.5871
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,63.0,2,27.0,2,48,0,3,5.0,1.0,3,0.7075,3,6,3,0.0255
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,37.0,5,10.0,1,64,2,4,9.0,4.0,3,-1.615,3,7,4,0.15
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,42.0,3,19.0,4,44,1,2,4.0,3.0,2,0.7075,2,7,3,0.2837
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23.0,1,4.0,3,35,2,3,5.0,3.0,3,-0.4537,4,8,2,0.1854
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,43.0,4,9.0,1,26,1,4,6.0,2.0,3,0.7075,3,6,5,0.1137
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,41.0,4,9.0,1,52,1,1,2.0,1.0,4,0.7075,2,5,3,0.8628
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,37.0,3,10.0,2,22,1,2,8.0,2.0,4,-0.4537,2,5,3,0.4768
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22.0,3,3.0,2,27,1,1,9.0,1.0,5,-0.4537,1,7,3,0.5026
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,52.0,3,20.0,4,54,1,3,6.0,3.0,1,-0.4537,3,6,3,0.0477
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30.0,3,8.0,4,25,1,1,5.0,1.0,3,-0.4537,3,8,3,0.1146
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,47.0,4,17.0,1,73,1,3,4.0,3.0,3,-2.7762,3,7,5,0.139
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,37.0,3,15.0,3,51,1,2,8.0,2.0,2,0.7075,3,8,3,0.1754
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,27.0,4,13.390656874745002,4,42,1,3,4.0,3.0,5,-0.4537,4,7,4,0.7862
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39.675506523814576,4,14.0,3,55,0,2,6.0,4.0,3,-0.4537,2,8,3,0.0069
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58.0,3,28.0,1,35,1,3,5.0,2.0,3,0.7075,2,8,4,0.1514
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,31.0,1,5.0,3,70,1,3,7.0,3.0,3,-0.4537,3,8,4,0.1365
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,53.0,3,21.0,2,69,1,4,6.0,1.0,3,-0.4537,4,7,3,0.1881
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,52.0,1,15.0,3,36,1,3,4.0,1.0,3,0.7075,2,8,3,0.0533
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,32.0,5,8.0,1,22,0,1,9.0,3.0,3,-0.4537,4,6,3,0.1874
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,30.0,3,6.0,3,58,0,2,9.0,1.0,3,-0.4537,1,7,5,0.4707
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,54.0,3,22.0,1,49,1,1,4.0,1.0,4,-0.4537,4,5,3,0.4475
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.0,3,5.0,3,68,0,2,8.0,2.0,3,-0.4537,3,8,4,0.1418
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,41.0,3,8.0,4,39,1,1,5.0,1.0,3,-2.7762,5,8,4,0.1759
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,54.0,3,20.0,1,26,1,4,6.0,4.0,3,-0.4537,3,5,4,0.0112
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22.0,3,3.0,2,52,1,3,7.0,1.0,3,-0.4537,3,8,5,0.2983
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27.0,5,5.0,2,63,1,2,6.0,3.0,4,0.7075,3,8,4,0.1506
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,29.0,3,6.0,2,62,1,1,5.0,2.0,1,1.8688,3,8,3,0.28
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,25.0,4,6.0,1,23,1,5,8.0,3.0,4,-0.4537,5,8,3,0.1526
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40.0,4,15.0,1,43,2,2,5.0,2.0,3,0.7075,3,8,3,0.0724
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,54.0,4,29.0,4,52,1,3,6.0,2.0,3,0.7075,2,8,3,0.0904
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,26.0,3,3.0,3,60,1,2,5.0,2.0,3,0.7075,4,7,3,0.1533
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55.0,3,28.0,4,53,1,2,6.0,4.0,1,0.7075,3,8,3,0.0109
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,27.0,3,3.0,3,72,2,5,6.0,1.0,4,-0.4537,3,7,4,0.2132
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0,5,5.0,3,35,1,2,6.0,3.0,2,-1.615,3,8,5,0.1146
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,27.0,2,3.0,2,34,1,4,7.0,3.0,2,-0.4537,2,6,4,0.2815
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,30.0,3,8.0,4,32,1,2,6.0,2.0,3,-1.615,4,8,3,0.2941
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36.0,3,9.0,2,40,1,5,4.0,4.0,4,1.8688,2,8,4,0.1121
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43.0,3,21.0,2,63,0,1,5.0,3.0,3,-0.4537,3,9,1,0.0642
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,21.0,2,2.0,2,49,0,5,4.0,3.0,3,-0.4537,2,7,3,0.7407
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,62.0,3,26.0,3,46,1,4,7.0,3.0,4,0.7075,3,6,3,0.2801
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,53.0,4,18.0,2,51,1,3,5.0,2.0,3,0.7075,2,6,3,0.0052
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,60.0,3,34.0,1,41,2,4,5.0,2.0,4,-0.4537,4,9,4,0.5216
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,28.0,2,5.0,4,55,0,3,1.0,4.0,2,-0.4537,3,9,1,0.9121
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,57.0,4,27.0,1,25,1,2,2.0,4.0,3,-0.4537,1,6,4,0.1273
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,22.0,3,3.0,3,63,1,1,8.0,4.0,4,0.7075,3,7,5,0.19
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35.0,3,8.0,2,51,1,3,5.0,1.0,3,-0.4537,1,5,4,0.2578
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,62.0,3,23.0,1,30,1,3,1.0,3.0,4,0.7075,2,6,3,0.1262
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.0,2,8.0,2,45,1,1,4.0,2.0,3,0.7075,2,8,3,0.015
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,60.0,3,27.0,1,27,1,2,8.0,2.0,3,-0.4537,3,7,3,0.1164
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,27.0,4,3.0,3,55,0,3,8.0,1.0,4,-0.4537,4,8,2,0.1111
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,63.0,4,31.0,4,72,0,3,4.0,2.0,3,-0.4537,2,7,5,0.4639
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,31.0,4,7.0,4,56,1,2,4.0,2.0,3,-0.4537,3,5,3,0.6963
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,27.0,4,5.0,4,57,1,2,8.0,1.0,4,-0.4537,2,7,3,0.0205
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,52.0,5,29.0,2,32,1,1,5.0,2.0,3,-0.4537,3,8,4,0.1277
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20.0,2,1.0,1,36,1,3,5.0,4.0,3,-2.7762,4,8,3,0.152
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,38.0,1,15.0,4,56,0,1,2.0,2.0,1,1.8688,3,7,3,0.1522
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,45.0,1,8.0,1,25,1,2,8.0,2.0,3,-0.4537,3,9,3,0.2544
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,65.0,4,28.0,3,63,2,3,4.0,3.0,4,-0.4537,3,8,3,0.0408
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.0,3,0.0,0,71,1,3,6.0,1.0,3,-0.4537,3,6,4,0.0105
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,46.0,3,22.0,4,24,0,3,9.0,3.0,3,0.7075,3,8,1,0.1186
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,62.0,4,23.0,4,36,0,4,4.0,3.0,3,0.7075,2,5,3,0.0252
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,52.0,4,27.0,4,65,1,2,5.0,3.0,4,1.8688,3,8,3,0.1857
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,59.0,4,26.0,4,55,1,3,4.0,2.0,2,-0.4537,3,7,3,0.2375
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,61.0,1,22.0,3,59,1,3,6.0,3.0,3,-1.615,4,7,5,0.059
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,46.0,3,12.0,2,44,0,2,7.0,3.0,2,0.7075,4,9,3,0.1051
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,47.0,4,23.0,3,71,1,1,8.0,1.0,4,-0.4537,5,9,4,0.0698
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,35.0,3,12.0,1,36,1,4,8.0,3.0,4,-0.4537,2,9,5,0.0728
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52.0,4,24.0,2,32,0,3,4.0,1.0,3,-2.7762,3,8,2,0.0069
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,50.0,3,22.0,1,39,0,2,5.0,3.0,3,-0.4537,3,5,5,0.0637
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,22.0,3,3.0,3,59,1,3,5.0,3.0,4,-0.4537,2,8,1,0.0015
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29.0,3,5.0,3,26,0,1,6.0,3.0,3,-0.4537,1,8,3,0.0052
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,64.0,3,29.0,4,44,2,1,5.0,1.0,4,0.7075,3,7,2,0.7474
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19.0,4,0.0,0,63,0,1,9.0,3.0,4,-2.7762,2,6,1,0.2975
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,59.0,4,13.390656874745002,4,33,1,2,3.0,1.0,3,-0.4537,2,9,5,0.031
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,55.0,3,16.0,4,48,2,5,9.0,4.0,2,-0.4537,3,8,3,0.181
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,43.0,3,14.0,3,34,0,2,2.0,4.0,3,0.7075,3,6,5,0.1092
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,45.0,3,16.0,2,36,1,1,2.0,1.0,3,0.7075,3,8,4,0.1196
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,65.0,4,40.0,2,63,1,3,4.0,1.0,3,0.7075,1,8,2,0.2914
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40.0,3,11.0,4,70,2,2,8.0,3.0,3,0.7075,4,5,1,0.1566
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28.0,3,5.0,3,28,1,3,6.0,2.0,3,0.7075,3,8,3,0.1789
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63.0,4,30.0,4,65,1,3,8.0,1.0,4,-0.4537,3,8,3,0.1777
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.0,3,6.0,3,41,0,2,6.0,3.0,3,-0.4537,3,8,3,0.0454
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.0,4,13.390656874745002,2,24,0,2,6.0,3.0,2,-0.4537,5,8,3,0.2961
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,39.675506523814576,3,6.0,1,23,1,2,9.0,3.0,3,0.7075,3,7,5,0.1419
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,47.0,3,10.0,3,65,1,5,7.0,3.0,2,0.7075,5,5,4,0.0552
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,59.0,3,24.0,3,33,0,1,2.0,2.0,4,1.8688,3,9,3,0.0546
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,53.0,4,18.0,2,26,0,4,5.0,4.0,3,-0.4537,4,6,4,0.1269
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,26.0,5,3.0,3,44,1,2,10.0,3.0,2,0.7075,4,8,3,0.0251
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,25.0,4,6.0,1,72,1,3,7.0,1.0,2,0.7075,2,6,2,0.1654
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,28.0,3,4.0,4,40,1,3,7.0,4.0,3,0.7075,2,8,5,0.3406
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,57.0,3,22.0,2,52,1,3,2.0,2.0,3,-1.615,3,8,3,0.1294
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,52.0,1,15.0,1,61,2,3,8.0,1.0,5,-0.4537,2,6,5,0.241
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25.0,4,6.0,4,34,0,3,5.0,2.0,3,0.7075,2,7,2,0.0088
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,33.0,3,6.0,1,23,0,3,6.0,5.0,2,-0.4537,4,5,2,0.0217
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,31.0,5,3.0,3,53,1,3,5.0,3.0,2,-0.4537,2,9,4,0.0635
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,32.0,3,3.0,3,62,1,2,1.0,3.0,3,-0.4537,2,8,3,0.0656
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,52.0,4,27.0,2,62,0,3,9.0,1.0,3,0.7075,4,7,3,0.5053
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,38.0,1,14.0,1,33,0,2,7.0,4.0,4,1.8688,5,7,2,0.4288
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,27.0,4,13.390656874745002,4,22,1,2,4.0,4.0,3,-0.4537,3,6,3,0.0778
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,47.0,1,22.0,4,51,1,2,5.0,2.0,3,0.7075,3,7,4,0.9479
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,21.0,5,2.0,2,54,1,1,6.0,4.0,3,-0.4537,3,6,5,0.3833
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43.0,3,4.0,3,33,1,3,6.0,2.0,3,0.7075,3,7,3,0.0929
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,52.0,3,20.0,1,68,1,3,6.0,3.0,5,0.7075,3,8,2,0.1976
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39.0,4,12.0,4,60,1,2,4.0,3.0,3,-1.615,2,8,1,0.0421
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,21.0,4,2.0,1,37,1,2,5.0,1.0,3,-0.4537,2,6,4,0.0593
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,32.0,3,6.0,2,64,1,4,1.0,2.0,2,0.7075,2,7,3,0.2796
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,28.0,4,6.0,4,36,1,1,3.0,4.0,3,0.7075,3,8,4,0.253
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48.0,3,25.0,3,42,0,2,5.0,2.0,3,0.7075,2,7,3,0.1072
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,63.0,2,30.0,3,40,2,3,6.0,2.0,3,1.8688,3,9,4,0.0542
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26.0,3,3.0,2,60,2,2,6.0,1.0,3,0.7075,3,9,5,0.0432
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,25.0,4,6.0,2,33,0,2,7.0,2.0,2,-0.4537,4,7,3,0.152
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,54.0,4,16.0,2,67,0,1,9.0,4.0,4,-0.4537,1,8,4,0.0475
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,54.0,4,18.0,4,50,1,3,4.0,3.0,3,0.7075,4,7,3,0.018000000000000002
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53.0,4,21.0,2,52,0,2,9.0,2.0,3,0.7075,2,6,3,0.1446
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,47.0,3,14.0,3,27,1,4,3.0,2.0,3,0.7075,2,7,3,0.084
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,35.0,3,7.0,2,51,0,4,4.0,1.0,3,0.7075,3,7,3,0.233
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,32.0,3,9.0,3,45,0,2,4.0,3.0,3,-0.4537,3,8,3,0.1877
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,52.0,4,22.0,4,45,1,3,7.0,1.0,1,0.7075,1,8,4,0.2776
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,48.0,4,18.0,4,40,1,3,4.0,1.0,3,0.7075,2,7,3,0.0943
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,37.0,3,14.0,1,32,0,2,4.0,3.0,3,-0.4537,1,7,2,0.1574
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39.675506523814576,5,24.0,4,23,0,1,6.0,2.0,3,-0.4537,2,5,3,0.0544
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.0,2,8.0,3,24,0,4,9.0,5.0,4,-1.615,4,7,3,0.1164
